iso,umd_tree_cover_loss__year,umd_tree_cover_loss__ha,gfw_gross_emissions_co2e_all_gases__Mg
LTU,2019,24565.24756,9349698.923
LUX,2019,509.1976551,309539.6273
LVA,2019,57402.97054,20729041.82
MAC,2019,2.713134767,0
MAF,2019,0.512603687,138.3443564
MAR,2019,1250.017486,425425.009
MDA,2019,817.2113223,274035.5293
MDG,2019,254242.7373,124850596
MEX,2019,327437.7833,154852787.3
MKD,2019,1790.23903,845802.6049
MLI,2019,210.7572368,64604.99623
MMR,2019,309418.1611,169735476.6
MNE,2019,647.0065666,359949.997
MNG,2019,2815.42297,682251.5615
MOZ,2019,235658.0519,90938336.91
MSR,2019,4.646877653,2341.466894
MTQ,2019,60.54677783,29037.24732
MWI,2019,12134.42215,5016845.755
MYS,2019,395367.2182,200496072.5
MYT,2019,34.90639032,17126.19398
NAM,2019,1.893531252,298.4322817
NCL,2019,811.9701678,364689.6967
NGA,2019,86894.81904,48358556.02
NIC,2019,77848.28348,44904951.78
NLD,2019,2481.328237,1199728.867
NOR,2019,64784.05595,17938486.7
NPL,2019,2087.028996,1170132.2
NZL,2019,71430.70374,53687914.21
PAK,2019,81.24308459,32299.86425
PAN,2019,33993.58828,19409173.81
PER,2019,231257.3813,152615313.9
PHL,2019,64038.61496,38211374.31
PLW,2019,8.698362266,7103.094867
PNG,2019,95134.67482,73454137.52
POL,2019,76720.94129,33580863.79
PRI,2019,695.0211409,342300.3982
PRK,2019,27492.24072,9897947.358
PRT,2019,36885.7725,14422078.87
PRY,2019,314372.6881,94915472.48
PSE,2019,0.262468546,77.45270267
ROU,2019,12265.85886,6586046.886
RUS,2019,3686557.041,674182248.5
RWA,2019,2515.986112,1977800.166
SDN,2019,56.39586824,14610.98747
SEN,2019,277.6400026,70194.21272
SGP,2019,287.8738498,148730.8752
SLB,2019,16550.44465,13231915.04
SLE,2019,175466.6883,90147126.86
SLV,2019,2249.009113,1105589.253
SMR,2019,0.501878942,141.3770913
SOM,2019,374.1389243,73993.64481
SPM,2019,0.318420188,0
SRB,2019,3962.211903,2039212.039
SSD,2019,3753.592094,1637120.616
SUR,2019,18454.18882,14404854.62
SVK,2019,10330.87194,6119048.275
SVN,2019,3456.212072,2007976.833
SWE,2019,332890.8872,92138776.47
SWZ,2019,4116.906026,1884702.218
SYC,2019,0.835144715,773.1763414
SYR,2019,1176.520275,349011.8455
TCA,2019,17.24336371,5333.441343
TCD,2019,5058.926739,1439243.867
TGO,2019,5230.015877,3031756.453
THA,2019,129794.0317,76104567.72
TJK,2019,0.059565944,24.08338835
TLS,2019,1501.469835,756329.0677
TTO,2019,658.3583421,373452.7785
TUN,2019,572.7730101,189636.8323
TUR,2019,39117.93877,11346196.85
TWN,2019,1426.27424,650783.3342
TZA,2019,142772.9925,51465950.97
UGA,2019,63267.76411,29963063.35
UKR,2019,45143.77582,19134343.78
URY,2019,14519.35392,42623215.02
USA,2019,2109540.827,920506979.4
UZB,2019,17.63890152,6849.626513
VCT,2019,11.61693049,7187.657923
VEN,2019,140807.2202,69234469.1
VGB,2019,0.876992089,343.4163848
VIR,2019,19.58205995,10957.09247
VNM,2019,216779.3961,167839186.8
VUT,2019,251.5703417,140998.6958
XAD,2019,0.699312086,206.560629
XKO,2019,697.3994543,398507.4762
XNC,2019,12.5637078,3817.414865
ZAF,2019,76139.76107,52848592.91
ZMB,2019,124640.781,45693578.44
ZWE,2019,11553.32951,4979918.564
AFG,2020,36.58230789,13105.98244
AGO,2020,248028.4318,86167885.92
AIA,2020,0.146329856,45.30981982
ALA,2020,673.4887731,224792.146
ALB,2020,1117.787389,507799.2872
AND,2020,27.49449199,16658.81487
ARG,2020,197379.0249,60396210.78
ARM,2020,18.54296916,7056.118006
ATG,2020,15.23599394,5350.690889
AUS,2020,2356516.288,696065643.8
AUT,2020,25936.51507,14736150.3
AZE,2020,22.77496149,7370.143309
BDI,2020,1856.851775,914978.1942
BEL,2020,5408.631203,3119481.858
BEN,2020,1605.561421,752654.5523
BES,2020,9.697954707,3593.832718
BGD,2020,21475.16881,10896821.22
BGR,2020,4795.099953,2253338.311
BHS,2020,2696.178497,932869.5405
BIH,2020,1842.071175,1023519.918
BLR,2020,68932.12499,27891488.21
BLZ,2020,26511.78449,13655206.57
BOL,2020,429780.2985,208440224.6
BRA,2020,3291391.787,1995694207
BRB,2020,22.10970874,7977.154738
BRN,2020,1166.427569,760045.4857
BTN,2020,1288.374488,697355.3325
BWA,2020,1.815258092,357.7229503
CAF,2020,55136.67812,28518858.3
CAN,2020,1195271.756,319305105.2
CHE,2020,3927.891163,2420404.266
CHL,2020,70591.90966,39830746.41
CHN,2020,422214.3528,188233602.4
CIV,2020,248337.9668,143969596.8
CMR,2020,202795.6687,134115824.9
COD,2020,1309975.508,858274626.1
COG,2020,64540.10162,40815665.61
COL,2020,324169.4405,198268842.8
COM,2020,265.5116203,136812.06
CPV,2020,3.269718753,0
CRI,2020,8260.967071,4882565.984
CUB,2020,12618.45342,5518908.763
CUW,2020,1.9561277,540.4256614
CYM,2020,8.57770746,3418.226005
CYP,2020,33.19479004,9376.659005
CZE,2020,100258.2355,56414571.66
DEU,2020,186939.6372,112755278.2
DMA,2020,65.61122506,39650.16726
DNK,2020,3193.593482,1235243.771
DOM,2020,21441.16113,10165652.27
DZA,2020,13072.6666,4389470.947
ECU,2020,48915.08232,36013461.14
EGY,2020,18.13907617,3825.551845
ESP,2020,101988.1181,47463285.9
EST,2020,36805.36932,12339257.82
ETH,2020,17980.78234,8772402.541
FIN,2020,254472.5924,57811187.37
FJI,2020,2066.832067,1283878.206
FRA,2020,77745.73714,44171425.59
GAB,2020,22022.27397,14389470.07
GBR,2020,22842.4573,10646222.79
GEO,2020,222.153776,111570.0951
GGY,2020,0.100728041,29.35232135
GHA,2020,136599.4771,82693781.71
GIN,2020,178406.6324,84698132.06
GLP,2020,51.92330284,22687.93591
GMB,2020,9.892571436,2174.17924
GNB,2020,17107.80285,7617686.531
GNQ,2020,4870.416282,3395537.621
GRC,2020,5427.3562,1538036.728
GRD,2020,18.43700219,9652.606318
GTM,2020,98556.3277,50468820.35
GUF,2020,4289.376692,3364507.593
GUY,2020,15769.9794,10479918.57
HKG,2020,72.53734313,29087.5832
HND,2020,93648.71909,49033157.19
HRV,2020,6051.886035,3130324.379
HTI,2020,3802.056739,1731396.461
HUN,2020,12013.5662,5029705.934
IDN,2020,961587.9431,579218910.3
IMN,2020,7.129409033,2966.757476
IND,2020,137715.5414,70313929.1
IRL,2020,6206.876041,3173721.415
IRN,2020,20.19200929,5563.255599
ISR,2020,46.46654974,13001.4336
ITA,2020,28246.4863,11082695.66
JAM,2020,2169.745702,1158135.336
JEY,2020,0.151916061,59.15781796
JOR,2020,0.195794836,39.32682592
JPN,2020,48057.78632,24861659.53
KAZ,2020,1853.267679,704127.4815
KEN,2020,19044.83437,9489558.605
KGZ,2020,11.89814012,5214.957671
KHM,2020,143487.8109,84604227.61
KNA,2020,10.14993487,4489.319948
KOR,2020,20123.31973,7557627.467
LAO,2020,357546.6878,189509409.1
LBN,2020,473.0846457,156808.4976
LBR,2020,220121.3662,130320164.8
LBY,2020,0.780901056,179.9778557
LCA,2020,40.73259011,22988.70131
LIE,2020,3.214497264,2193.055075
LKA,2020,11216.44942,4412649.791
LSO,2020,16.0650561,3968.610913
LTU,2020,22970.48387,8904267.921
LUX,2020,654.6687526,409599.0069
LVA,2020,50462.78383,18726603.52
MAC,2020,0.856855295,0
MAF,2020,1.611100141,693.2247299
MAR,2020,3620.779654,1265665.078
MDA,2020,1413.631173,479945.3753
MDG,2020,241112.0786,125652689.5
MEX,2020,299526.2896,137776472.3
MKD,2020,1856.080115,880282.7042
MLI,2020,148.847412,46291.22785
MMR,2020,310005.3074,170863816.7
MNE,2020,983.183856,584345.9024
MNG,2020,464.6175161,130862.4241
MOZ,2020,232509.0705,88776058.13
MSR,2020,2.21254264,979.9061867
MTQ,2020,65.09517641,32686.04959
MWI,2020,16067.71657,6553114.057
MYS,2020,268721.4917,132336956.1
MYT,2020,166.7884906,83690.16402
NAM,2020,1.460983445,284.7463486
NCL,2020,4065.975496,1984095.495
NGA,2020,99199.51539,60277348.63
NIC,2020,111303.3128,61470595.96
NLD,2020,1921.856834,948975.119
NOR,2020,68362.91363,18932479.59
NPL,2020,2232.811564,1198997.818
NZL,2020,60924.51433,47308625.61
PAK,2020,69.20160856,25994.02354
PAN,2020,27314.29496,15796671.42
PER,2020,278656.6803,182837690.6
PHL,2020,63727.59706,38391405.58
PLW,2020,16.25437658,10923.30805
PNG,2020,78439.73385,60204185.85
POL,2020,74958.89001,33467264.39
PRI,2020,680.7800017,357963.5623
PRK,2020,14775.53225,5580978.193
PRT,2020,62044.38837,23124289.03
PRY,2020,243379.1479,75785785.44
PSE,2020,0.261384861,70.07142346
ROU,2020,27445.57389,15441218.11
RUS,2020,5442086.35,902501249.2
RWA,2020,3187.317101,2393954.119
SDN,2020,66.80291179,18212.71881
SEN,2020,758.458161,194866.3336
SGP,2020,165.2030036,91551.5417
SLB,2020,14598.97726,11832601.23
SLE,2020,154640.5161,79977913
SLV,2020,2208.275242,1122477.206
SOM,2020,154.5187799,31486.3676
SPM,2020,0.742969164,0
SRB,2020,4987.055852,2697381.373
SSD,2020,2326.226764,1095352.776
SUR,2020,15096.00654,11953790.97
SVK,2020,11947.17887,7007760.237
SVN,2020,3889.417593,2339693.083
SWE,2020,339968.2296,96548330.94
SWZ,2020,2684.091136,1322077.272
SYR,2020,3037.67036,602334.8998
TCA,2020,34.41261375,10591.6741
TCD,2020,3433.489616,1019850.872
TGO,2020,5506.800261,3147825.955
THA,2020,119414.1862,70354456.78
TJK,2020,0.427671354,148.9275502
TLS,2020,1458.868184,739109.7177
TTO,2020,859.9870257,494485.5622
TUN,2020,1062.164916,322208.3165
TUR,2020,45348.5848,13009076.82
TWN,2020,1461.499655,647436.304
TZA,2020,186212.5317,67893902.05
UGA,2020,73603.22695,36108868.79
UKR,2020,79461.17693,30399094.51
URY,2020,12682.12121,36119347.05
USA,2020,1966251.342,962975167.1
UZB,2020,3.18195055,1252.048904
VCT,2020,7.119596357,4590.057593
VEN,2020,139301.839,71951296.62
VGB,2020,0.07308887,27.58803293
VIR,2020,14.00582781,5534.219249
VNM,2020,207640.5918,156237065.7
VUT,2020,3935.034108,2580745.901
XAD,2020,0.572059322,136.3525624
XCA,2020,0.164427461,0
XKO,2020,970.7898047,551289.7515
XNC,2020,6.185125571,1069.375756
ZAF,2020,62247.30063,45248609.48
ZMB,2020,163028.4378,59946256.69
ZWE,2020,6224.919002,2891925.734
AFG,2021,26.4824616,8211.542132
AGO,2021,298294.0696,116361562.4
AIA,2021,1.682781696,550.6401978
ALA,2021,1355.404368,462492.7081
ALB,2021,1685.677236,573132.897
AND,2021,2.224712977,1421.862248
ARG,2021,201881.8411,64653331.96
ARM,2021,4.964722322,1997.656288
ATG,2021,39.15892521,13616.24146
AUS,2021,261043.5535,116792353.1
AUT,2021,16651.64155,9281346.848
AZE,2021,85.22633726,33350.66769
BDI,2021,2272.251753,1092138.537
BEL,2021,9142.899488,5396969.396
BEN,2021,1704.951118,795799.1528
BES,2021,0.225687472,67.95468537
BGD,2021,17587.28023,8857045.087
BGR,2021,6683.899225,3257615.951
BHS,2021,1548.812895,595755.3933
BIH,2021,1018.740783,571784.6072
BLR,2021,63478.9778,26340403.03
BLZ,2021,9289.645588,4495655.851
BOL,2021,558393.1163,259152147.9
BRA,2021,2991909.306,1890237075
BRB,2021,17.2387927,6442.345622
BRN,2021,953.160658,645402.5886
BTN,2021,1278.575893,681467.3272
BWA,2021,1.424780803,266.1428143
CAF,2021,67180.61472,35692418.55
CAN,2021,2524986.491,498305240.2
CHE,2021,3455.91214,2097151.728
CHL,2021,71610.47119,46203368.38
CHN,2021,536655.7459,242770574.8
CIV,2021,183046.7542,108074046.5
CMR,2021,168797.7997,106227974.7
COD,2021,1247857.47,823864040.4
COG,2021,58192.69138,36975979.94
COL,2021,265167.7357,162492506.2
COM,2021,164.5376841,85519.46282
CRI,2021,7847.994494,4647042.422
CUB,2021,9720.833319,4598204.425
CUW,2021,4.063811762,1135.211893
CYM,2021,10.10522126,4328.046438
CYP,2021,642.8700344,108037.9313
CZE,2021,56292.53564,31892223.26
DEU,2021,202277.8178,122055286.1
DMA,2021,30.35926319,19469.97146
DNK,2021,4795.048928,1910674.412
DOM,2021,14182.19621,6865095.738
DZA,2021,20472.89262,7014256.564
ECU,2021,30273.22097,22666930.4
EGY,2021,17.81208131,3985.27765
ESP,2021,85791.95758,39850448.19
EST,2021,34004.02271,11717816.24
ETH,2021,19751.43828,9325028.636
FIN,2021,266899.1262,62234678.72
FJI,2021,7198.83328,4595452.176
FRA,2021,112886.0348,66557081.49
GAB,2021,18317.62963,12284291.9
GBR,2021,26215.79534,12663213.39
GEO,2021,420.2624458,225679.8714
GGY,2021,0.55413069,197.9912592
GHA,2021,101378.9547,63226767.97
GIN,2021,167376.7459,77419149.46
GLP,2021,67.73279767,29001.07727
GMB,2021,19.0373595,4251.123796
GNB,2021,13684.85412,6324197.393
GNQ,2021,8905.680921,6168514.436
GRC,2021,49038.51921,8992573.57
GRD,2021,15.95471226,8951.690873
GTM,2021,49896.23235,26407431.97
GUF,2021,2205.032998,1741472.701
GUY,2021,9536.996539,6743220.718
HKG,2021,58.3747495,24498.68151
HND,2021,69497.94968,36976687.35
HRV,2021,5264.327176,2790827.482
HTI,2021,2413.744533,1153638.113
HUN,2021,13752.8992,5876845.163
IDN,2021,841391.391,493674759.9
IMN,2021,13.98223792,5550.180019
IND,2021,132747.5857,67744179.46
IRL,2021,8779.724237,4596488.692
IRN,2021,20.99845652,5911.811548
ISR,2021,28.61547411,8092.701995
ITA,2021,28263.99584,10111674.71
JAM,2021,1485.24724,780841.2284
JEY,2021,1.62036094,704.2705321
JPN,2021,48455.78435,25476685.92
KAZ,2021,718.4090624,287435.4193
KEN,2021,7564.226607,3229783.044
KGZ,2021,17.53534597,7915.697041
KHM,2021,144246.3399,85892961.47
KNA,2021,9.416269064,4388.236032
KOR,2021,17343.51161,6692964.748
LAO,2021,317575.3887,167478091.8
LBN,2021,672.6176721,161659.8394
LBR,2021,129838.0108,76391647.89
LBY,2021,0.519608961,155.6345532
LCA,2021,34.60395207,20470.02752
LIE,2021,0.632270561,393.6457357
LKA,2021,13295.78236,5051129.777
LSO,2021,16.91761748,4739.793472
LTU,2021,22633.62647,8970494.98
LUX,2021,1054.579088,683313.8169
LVA,2021,48422.10577,18438187.12
MAF,2021,2.123582321,839.9467196
MAR,2021,1538.462118,542310.1388
MDA,2021,1131.309422,390013.0401
MDG,2021,234879.894,119188245.2
MEX,2021,189079.4191,84982152.95
MKD,2021,2304.283069,868507.9017
MLI,2021,130.3092423,41522.3293
MMR,2021,304151.7459,169222682.1
MNE,2021,507.7594136,264170.879
MNG,2021,186.6896926,61332.21269
MOZ,2021,278039.3502,107313936.6
MSR,2021,2.507342792,1306.223635
MTQ,2021,43.55235253,21616.3379
MWI,2021,16564.31078,6632514.526
MYS,2021,277553.7327,135399724.3
MYT,2021,63.72506182,31013.23853
NAM,2021,4.372500487,1066.030095
NCL,2021,656.2899234,320482.3369
NGA,2021,97193.04939,58831761.31
NIC,2021,91850.90686,52208867.07
NLD,2021,2456.673268,1263642.904
NOR,2021,63937.4326,18206226.36
NPL,2021,2752.510133,1487381.658
NZL,2021,66242.98621,53786914.87
PAK,2021,63.18273148,23545.06031
PAN,2021,24390.43732,14078064.62
PER,2021,225203.9441,148341103.8
PHL,2021,48882.82363,29718290.82
PLW,2021,3.280796891,2567.025758
PNG,2021,76613.32149,59207755.71
POL,2021,77568.08842,35127173.64
PRI,2021,690.9724485,363877.4624
PRK,2021,13742.55346,5346202.876
PRT,2021,37223.92353,16012868.39
PRY,2021,277165.3843,82307436.78
ROU,2021,14699.4411,8042370.349
RUS,2021,6518851.583,924266137.9
RWA,2021,2922.131627,2361086.618
SDN,2021,50.32012087,14790.45253
SEN,2021,176.6263064,46077.90743
SGP,2021,200.9646094,99939.04095
SLB,2021,11999.64431,9657160.112
SLE,2021,113032.5737,58449396.79
SLV,2021,1488.705839,757705.7388
SOM,2021,169.1360008,33087.50647
SRB,2021,4072.238843,2121075.271
SSD,2021,2812.002841,1293412.619
SUR,2021,12262.02727,10101644.88
SVK,2021,6097.650248,3668151.122
SVN,2021,2232.826411,1342379.553
SWE,2021,333156.9565,96932927.12
SWZ,2021,3160.017833,1414387.772
SXM,2021,0.073251816,19.88237537
SYC,2021,0.151835789,95.00830723
SYR,2021,2856.115068,557504.9957
TCA,2021,43.21771064,13258.6663
TCD,2021,5095.147735,1501992.825
TGO,2021,5897.964231,3433534.349
THA,2021,122815.8115,73484136.06
TLS,2021,1430.726611,740825.4933
TTO,2021,315.7758219,186391.6087
TUN,2021,2079.124414,699022.932
TUR,2021,79284.22953,20062575.3
TWN,2021,1463.193064,667403.0957
TZA,2021,165076.8303,59944532.64
UGA,2021,49244.9907,23501178.06
UKR,2021,66593.03265,27267334.92
URY,2021,16999.25677,44492790.34
USA,2021,2043919.938,1018834147
UZB,2021,3.505739946,796.278187
VCT,2021,13.03725397,7976.620262
VEN,2021,64423.75979,32816045.77
VGB,2021,4.092813938,1692.75989
VIR,2021,19.2771757,7604.31138
VNM,2021,193074.0674,151978543.9
VUT,2021,57.74947852,33390.72921
XAD,2021,0.826633569,218.367591
XCA,2021,0.323958877,0
XKO,2021,520.1185163,309487.3469
XNC,2021,2.711850674,761.8298064
ZAF,2021,52067.37509,40174683.35
ZMB,2021,201456.6103,74885488.71
ZWE,2021,9054.487215,3823781.329
